RequestMonth,ProviderName,ApiName,ApiVersion,ApiMethod,TotalHits,SuccessCount,ErrorCount,MaxResTimeSec,MinResTimeSec,MedianResTime_Sec,AvgResTime_Sec,RequestLessThan_750_MS,RequestTookMoreThan_750_MSec,RequestLessThan_750_MS_Based_On_SuccessHits,RequestTookMoreThan_750_MS_Based_On_SuccessHits,MAXResponseSize_KB,AVGResponseSize_KB,MINResponseSize_KB
24-Oct,DMT,licensingRelicensingAccountKeeper,1,/escrowAccountTrusteeRegistrationSubmit,8,8,6,4.93,0.189,0.37,1.12,6,2,6,2,2914,1480.25,925
24-Oct,DMT,licensingRelicensingAccountKeeper,1,/finishDocSignProcess,2,2,1,2.525,0.743,1.63,1.63,1,1,1,1,376,291.5,207
24-Oct,DMT,licensingRelicensingAccountKeeper,1,/getStepInfo,32,32,0,37.234,0.485,0.71,1.92,18,14,18,13,16869,10810.25,8790
24-Oct,DMT,licensingRelicensingAccountKeeper,1,/previewPrint,11,11,0,7.746,1.316,1.81,2.63,0,11,0,11,865,855.18,852
24-Oct,DMT,licensingRelicensingAccountKeeper,1,/startWorkflow,7,7,5,1.331,0.499,0.65,0.77,4,3,4,3,2356,1183.14,640
24-Oct,DMT,licensingRelicensingAuctioneerCompany,1,/startWorkflow,7,7,7,10.999,8.952,9.25,9.5,0,7,0,7,793,791.43,789
24-Oct,DMT,licensingRelicensingAuctioneerIndividual,1,/startWorkflow,26,26,26,25.239,0.156,4.59,11.02,2,24,2,24,1371,931.27,309
24-Oct,DMT,licensingRelicensingBrokerCompany,1,/endPrint,274,274,5,19.274,0.626,1.08,1.54,21,253,21,252,936,885.15,339
24-Oct,DMT,licensingRelicensingBrokerCompany,1,/getStepInfo,1269,1268,3,300.196,0.149,24.33,19.4,278,991,278,990,33498,18866.23,155
24-Oct,DMT,licensingRelicensingBrokerCompany,1,/paymentCancel,30,30,3,7.715,0.14,0.34,0.67,26,4,26,4,2447,2119.5,241
24-Oct,DMT,licensingRelicensingBrokerCompany,1,/paymentDoPayment,344,344,0,11.216,0.182,1.31,1.67,4,340,4,340,601,544.16,542
24-Oct,DMT,licensingRelicensingBrokerCompany,1,/paymentSubmit,92,92,36,11.01,0.159,1.95,2.12,19,73,19,73,2490,1542.85,277
24-Oct,DMT,licensingRelicensingBrokerCompany,1,/printPaymentSlip,162,162,1,11.952,0.552,0.84,1.19,65,97,65,97,884,857.3,339
24-Oct,DMT,licensingRelicensingBrokerCompany,1,/startWorkflow,260,260,144,24.028,0.319,3.18,4.12,3,257,3,257,2581,1523.88,584
24-Oct,DMT,licensingRelicensingBrokerEmployee,1,/endPrint,166,165,16,300.127,0.153,0.89,3.24,31,135,31,134,925,814.02,99
24-Oct,DMT,licensingRelicensingBrokerEmployee,1,/startWorkflow,9504,9504,9444,39.49,0.181,20.5,20.22,14,9490,14,9490,2476,463.34,282
24-Oct,DMT,licensingRelicensingBrokerIndividual,1,/endPrint,4,4,0,1.647,0.757,0.78,0.99,0,4,0,4,895,891.5,888
24-Oct,DMT,licensingRelicensingBrokerIndividual,1,/getStepInfo,3,3,0,30.203,25.896,28.87,28.32,0,3,0,3,13859,13843.67,13813
24-Oct,DMT,licensingRelicensingBrokerIndividual,1,/startWorkflow,1488,1488,1485,34.372,1.046,20.64,16.7,0,1488,0,1488,2362,1226.55,326
24-Oct,DMT,licensingRelicensingEvaluatorCompany,1,/endPrint,8,8,0,1.636,0.87,1.18,1.25,0,8,0,8,923,900.13,885
24-Oct,DMT,licensingRelicensingEvaluatorCompany,1,/getStepInfo,9,9,2,28.296,0.15,23.3,18.77,2,7,2,7,18742,11856.22,303
24-Oct,DMT,licensingRelicensingEvaluatorCompany,1,/startWorkflow,10,10,4,4.572,0.34,1.43,1.53,4,6,4,6,2516,1696.7,643
24-Oct,DMT,licensingRelicensingEvaluatorIndividual,1,/endPrint,8,8,1,1.166,0.613,0.78,0.81,4,4,4,4,875,793.63,320
24-Oct,DMT,licensingRelicensingEvaluatorIndividual,1,/getStepInfo,10,10,0,36.435,23.177,25.02,25.84,0,10,0,10,14853,14793.5,14656
24-Oct,DMT,licensingRelicensingEvaluatorIndividual,1,/startWorkflow,77,77,72,29.905,0.148,20.4,16.27,10,67,10,67,2362,647.99,308
24-Oct,DMT,LicensingRelicensingSurveyingCompany,1,/confirmSubmit,2,2,0,1.551,1.33,1.44,1.44,0,2,0,2,2373,2360.5,2348
24-Oct,DMT,LicensingRelicensingSurveyingCompany,1,/endPrint,2,2,0,7,0.745,3.87,3.87,1,1,1,1,891,886,881
24-Oct,DMT,LicensingRelicensingSurveyingCompany,1,/getStepInfo,4,4,0,26.66,0.302,12.15,12.81,2,2,2,2,62018,39283.5,15127
24-Oct,DMT,LicensingRelicensingSurveyingCompany,1,/startWorkflow,6,6,4,15.756,0.594,5.68,6.8,2,4,2,4,2526,1667.67,474
24-Oct,DMT,LicensingRelicensingSurveyingIndividual,1,/confirmCancel,3,3,0,0.6,0.349,0.44,0.46,3,0,3,0,2391,2389.67,2389
24-Oct,DMT,LicensingRelicensingSurveyingIndividual,1,/confirmSubmit,99,99,86,3.596,0.21,0.3,0.41,91,8,91,8,2534,819.35,427
24-Oct,DMT,LicensingRelicensingSurveyingIndividual,1,/endPrint,30,30,0,2.848,0.691,0.88,1.16,5,25,5,25,908,880,855
24-Oct,DMT,LicensingRelicensingSurveyingIndividual,1,/getStepInfo,207,207,0,33.178,0.268,0.49,6.01,147,60,147,60,41015,22306.59,16838
24-Oct,DMT,LicensingRelicensingSurveyingIndividual,1,/startWorkflow,195,195,176,40.627,0.769,20.92,16.16,0,195,0,195,2609,763.73,373
24-Oct,DMT,LicensingSwimmingPoolRegistration,1,/confirmCancel,1,1,0,0.348,0.348,0.35,0.35,1,0,1,0,2371,2371,2371
24-Oct,DMT,LicensingSwimmingPoolRegistration,1,/confirmSubmit,12,12,1,0.821,0.166,0.37,0.44,10,2,10,2,2508,2210.25,368
24-Oct,DMT,LicensingSwimmingPoolRegistration,1,/endPrint,3,3,0,1.884,1.057,1.61,1.52,0,3,0,3,878,859.67,848
24-Oct,DMT,LicensingSwimmingPoolRegistration,1,/getStepInfo,89,89,0,29.339,0.282,0.49,1.99,75,14,75,14,41788,20196.81,13135
24-Oct,DMT,LicensingSwimmingPoolRegistration,1,/startWorkflow,46,46,31,7.566,0.251,0.66,1.29,26,20,26,20,2549,1233.48,461
24-Oct,DMT,LicensingWaterDispenserOperatorRegistration,1,/getStepInfo,1,1,0,24.247,24.247,24.25,24.25,0,1,0,1,22510,22510,22510
24-Oct,DMT,LicensingWaterDispenserOperatorRegistration,1,/startWorkflow,9,9,9,2.765,0.157,0.17,0.76,7,2,7,2,741,405.78,310
24-Oct,DMT,LocalExhibitionPermit,1,/confirmSubmit,2,2,0,0.575,0.491,0.53,0.53,2,0,2,0,2324,2235,2146
24-Oct,DMT,LocalExhibitionPermit,1,/endPrint,2,2,0,0.727,0.647,0.69,0.69,2,0,2,0,852,828,804
24-Oct,DMT,LocalExhibitionPermit,1,/getStepInfo,4,4,0,32.805,0.253,12.75,14.64,2,2,2,2,10531,9657,8810
24-Oct,DMT,LocalExhibitionPermit,1,/searchCurrentCustomerFreeholdProjects,2,2,0,0.18,0.172,0.18,0.18,2,0,2,0,1092,1070.5,1049
24-Oct,DMT,LocalExhibitionPermit,1,/startWorkflow,2,2,0,1.72,0.66,1.19,1.19,1,1,1,1,2550,2438,2326
24-Oct,DMT,MailboxRequest,1,/confirmCancel,124,124,61,5.832,0.144,0.33,0.45,113,11,113,11,2287,1290.08,332
24-Oct,DMT,MailboxRequest,1,/confirmSubmit,270,270,147,7.023,0.127,0.36,0.49,241,29,241,29,2402,1224.44,224
24-Oct,DMT,MailboxRequest,1,/getStepInfo,1098,1098,74,40.009,0.146,0.45,7.17,707,391,707,391,16525,13132.7,224
24-Oct,DMT,MailboxRequest,1,/searchCurrentCustomerProperties,478,478,0,8.613,0.167,0.64,0.77,360,118,360,115,60820,9102.67,214
24-Oct,DMT,MailboxRequest,1,/startWorkflow,446,446,192,9.413,0.284,0.83,1.07,177,269,177,268,2727,1707.08,553
24-Oct,DMT,MediaAnnouncementPermit,1,/confirmSubmit,20,20,0,4.315,0.311,0.58,1,15,5,15,5,2435,2304.05,2137
24-Oct,DMT,MediaAnnouncementPermit,1,/endPrint,19,19,0,1.077,0.466,0.65,0.69,14,5,14,5,854,830.32,812
24-Oct,DMT,MediaAnnouncementPermit,1,/getStepInfo,49,49,0,31.459,0.246,23.52,14.9,18,31,18,31,11288,9863.63,8576
24-Oct,DMT,MediaAnnouncementPermit,1,/searchCurrentCustomerFreeholdProjects,25,25,0,1.169,0.151,0.18,0.26,24,1,24,1,5693,2793.12,240
24-Oct,DMT,MediaAnnouncementPermit,1,/startWorkflow,21,21,1,5.978,0.468,0.77,1.27,9,12,9,12,2645,2415.05,524
24-Oct,DOH,MedicalInsurance,2,getHealthInsurance,3088429,3081245,7182,307.337,0,0.28,0.5,2917433,170996,2914862,166089,2094,1044.65,148
24-Oct,DED,MedicalJourney,1,/BusinessCertificate,159,159,0,24.863,0.535,5.82,5.94,17,142,17,142,2854676,1719308.75,1136
24-Oct,DED,MedicalJourney,1,/BusinessLicenseFine,994,994,0,3.121,0.071,0.11,0.16,970,24,970,24,3089,207.3,187
24-Oct,DED,MedicalJourney,1,/BusinessLicenseRenewal,13,13,0,1.531,0.431,0.78,0.87,6,7,6,7,937,828.31,399
24-Oct,DED,MedicalJourney,1,/CheckApplicationStatus,662,662,0,2.21,0.097,0.11,0.27,560,102,560,102,772,580.56,547
24-Oct,DED,MedicalJourney,1,/RelatedRecords,17333,17333,0,11.469,0.063,0.11,0.17,17028,305,17028,303,44263,905.65,197
24-Oct,DED,MedicalJourney,1,/UploadDocument,24823,24821,2,43.55,0.093,3.37,4.17,496,24327,494,24327,13915426,1277787.8,2702
24-Oct,DED,MedicalJourneyV3,1,/BusinessLicense/Issue,636,636,0,3.56,0.126,0.15,0.19,628,8,628,8,19214,6003.37,4206
24-Oct,DMT,MergeCorridor,1,/confirmCancel,26,26,2,1.282,0.159,0.4,0.49,22,4,22,4,2257,2048.73,223
24-Oct,DMT,MergeCorridor,1,/confirmSubmit,99,99,53,6.821,0.169,0.32,0.56,89,10,89,10,2401,1295.36,348
24-Oct,DMT,MergeCorridor,1,/getStartAction,1269,1268,63,107.616,0.126,0.18,0.35,1226,43,1225,43,405,394.99,117
24-Oct,DMT,MergeCorridor,1,/getStepInfo,888,888,1,32.246,0.276,0.46,1.49,709,179,709,179,28846,22393.61,246
24-Oct,DMT,MergeCorridor,1,/nocConfirmationCancel,3,3,1,3.439,0.174,0.46,1.36,2,1,2,1,2453,1708.33,302
24-Oct,DMT,MergeCorridor,1,/nocConfirmationSubmit,57,57,13,6.991,0.157,0.35,0.71,46,11,46,11,2412,1861.81,331
24-Oct,DMT,MergeCorridor,1,/searchCurrentCustomerProperties,394,394,0,10.675,0.174,0.65,0.88,270,124,270,123,169866,16217.13,229
24-Oct,DMT,MergeCorridor,1,/startWorkflow,756,756,681,13.06,0.204,0.77,1.15,366,390,366,390,2506,752.64,424
24-Oct,DMT,MergePlots,1,/searchCurrentCustomerProperties,80,80,0,7.841,0.166,0.61,0.98,52,28,52,28,39473,11647.56,210
24-Oct,DMT,MergePlots,1,/startWorkflow,14,14,14,1.914,0.41,0.63,0.76,9,5,9,5,554,506.07,461
24-Oct,DMT,ModifyPropertyManagementAgreement,1,/applyCancel,113,113,88,8.251,0.151,0.18,0.5,105,8,105,8,2518,795.5,351
24-Oct,DMT,ModifyPropertyManagementAgreement,1,/applySubmit,91,89,52,620.185,0.154,1.13,24.32,39,52,39,50,32327,6109.58,874
24-Oct,DMT,ModifyPropertyManagementAgreement,1,/approveFromFirstPartyApprove,48,48,26,3.566,0.159,0.4,0.65,36,12,36,12,68053,3438.1,313
24-Oct,DMT,ModifyPropertyManagementAgreement,1,/approveFromFirstPartyReject,10,10,2,1.886,0.18,0.35,0.55,8,2,8,2,2495,2008.2,375
24-Oct,DMT,ModifyPropertyManagementAgreement,1,/approveFromSecondPartyApprove,43,43,16,27.878,0.188,0.75,3.77,22,21,22,21,2497,1582.7,313
24-Oct,DMT,ModifyPropertyManagementAgreement,1,/approveFromSecondPartyReject,5,5,1,0.45,0.167,0.38,0.33,5,0,5,0,2477,1968.6,409
24-Oct,DMT,ModifyPropertyManagementAgreement,1,/confirmBack,3,3,0,8.779,0.986,4.72,4.83,0,3,0,3,2359,2253.67,2201
24-Oct,DMT,ModifyPropertyManagementAgreement,1,/confirmCancel,2,2,0,0.358,0.337,0.35,0.35,2,0,2,0,2388,2340.5,2293
24-Oct,DMT,ModifyPropertyManagementAgreement,1,/confirmSubmit,52,48,25,300.211,0.156,7.2,46.22,17,35,17,31,2479,1360.23,98
24-Oct,DMT,ModifyPropertyManagementAgreement,1,/endPrint,20,20,1,8.96,1.161,5.31,5.61,0,20,0,20,883,824.35,314
24-Oct,DMT,ModifyPropertyManagementAgreement,1,/getStartAction,553,553,15,10.351,0.146,0.18,0.35,524,29,524,29,461,454.52,222
24-Oct,DMT,ModifyPropertyManagementAgreement,1,/getStepInfo,1144,1144,10,42.456,0.146,2.84,4.01,137,1007,137,1007,826060,165134.35,258
24-Oct,DMT,ModifyPropertyManagementAgreement,1,/previewPrint,31,31,19,10.717,0.912,4.72,4.45,0,31,0,31,881,483.45,247
24-Oct,DMT,ModifyPropertyManagementAgreement,1,/startWorkflow,88,88,23,87.197,0.664,5.65,13.34,1,87,1,87,2591,1975.1,339
24-Oct,DMT,ModifyTenancyContract,1,/applyCancel,655,654,49,300.183,0.153,0.34,1.02,592,63,592,62,2410,2057.86,130
24-Oct,DMT,ModifyTenancyContract,1,/applySubmit,1659,1659,324,33.461,0.16,1.99,2.54,37,1622,37,1622,114482,18810.46,9829
24-Oct,DMT,ModifyTenancyContract,1,/confirmBack,264,264,16,8.709,0.133,0.34,0.55,242,22,242,22,2442,2129,231
24-Oct,DMT,ModifyTenancyContract,1,/confirmCancel,328,328,171,5.789,0.149,0.3,0.44,304,24,304,24,2352,1225.77,231
24-Oct,DMT,ModifyTenancyContract,1,/confirmSubmit,935,935,11,51.565,0.155,3.04,5.59,11,924,11,924,2456,2249.82,231
24-Oct,DMT,ModifyTenancyContract,1,/endPrint,1144,1144,20,88.393,0.17,0.96,1.06,552,592,552,592,869,816.08,302
24-Oct,DMT,ModifyTenancyContract,1,/getStartAction,9211,9209,288,300.196,0.121,0.17,0.41,8927,284,8927,282,425,418.3,130
24-Oct,DMT,ModifyTenancyContract,1,/getStepInfo,29977,29970,383,300.802,0.112,0.71,2.72,16344,13633,16342,13602,228969,42401.38,140
24-Oct,DMT,ModifyTenancyContract,1,/lessorApprovalApprove,853,853,22,38.891,0.165,1.2,3.78,249,604,249,604,130289,4802.32,241
24-Oct,DMT,ModifyTenancyContract,1,/lessorApprovalReject,91,91,0,12.103,0.315,0.68,1.46,52,39,52,39,2443,2237.88,2128
24-Oct,DMT,ModifyTenancyContract,1,/previewPrint,538,537,26,300.162,0.163,1.14,1.86,159,379,159,378,879,804.46,130
24-Oct,DMT,ModifyTenancyContract,1,/startWorkflow,2421,2418,633,300.21,0.149,2.01,3.44,446,1975,446,1972,2546,1862.88,170
24-Oct,DMT,ModifyTenancyContract,1,/tenantApprovalApprove,767,767,24,71.38,0.129,13.52,14.29,15,752,15,752,2438,2202.22,267
24-Oct,DMT,ModifyTenancyContract,1,/tenantApprovalReject,13,13,0,1.025,0.351,0.48,0.56,10,3,10,3,2441,2272.69,2201
24-Oct,DMT,ModifyTenancyContract,1,/validatePremiseDetails,302,302,13,10.86,0.14,1.13,1.61,16,286,16,285,49175,17110.07,276
24-Oct,DMT,MusatahaContractReigstration,1,/confirmSubmit,7,7,0,0.975,0.29,0.38,0.46,6,1,6,1,2487,2357.71,2275
24-Oct,DMT,MusatahaContractReigstration,1,/getStepInfo,17,17,0,1.607,0.253,0.38,0.58,14,3,14,3,23273,20029.76,18795
24-Oct,DMT,MusatahaContractReigstration,1,/searchCurrentCustomerProperties,181,181,0,22.097,0.166,7.93,6.49,58,123,58,123,19827,1117.47,244
24-Oct,DMT,MusatahaContractReigstration,1,/startWorkflow,6,6,0,2.141,0.6,0.78,1.01,2,4,2,4,2573,2410.17,2316
24-Oct,DMT,NewTenancyContract,1,/applyCancel,2159,2158,188,300.253,0.135,0.34,0.91,1908,251,1908,249,2442,2039.72,127
24-Oct,DMT,NewTenancyContract,1,/applySubmit,16693,16684,6970,331.787,0.133,2.03,2.74,1315,15378,1310,15370,717459,17310.85,6932
24-Oct,DMT,NewTenancyContract,1,/confirmBack,613,613,35,8.827,0.134,0.37,0.57,530,83,530,83,2445,2137.67,207
24-Oct,DMT,NewTenancyContract,1,/confirmCancel,110,110,9,6.353,0.162,0.37,0.66,93,17,93,17,2400,2059.09,330
24-Oct,DMT,NewTenancyContract,1,/confirmSubmit,9780,9776,697,300.204,0.113,2,4.66,168,9612,166,9610,3989,2142.59,122
24-Oct,DMT,NewTenancyContract,1,/endPrint,13196,13190,187,300.186,0.086,0.81,1.06,6549,6647,6545,6644,880,813.84,122
24-Oct,DMT,NewTenancyContract,1,/getStartAction,28436,28425,90,620.19,0.12,0.17,0.6,27414,1022,27413,1012,415,414.34,122
24-Oct,DMT,NewTenancyContract,1,/getStepInfo,239790,239733,1443,620.154,0.099,0.79,3.96,111847,127943,111824,127656,1472826,43609.87,122
24-Oct,DMT,NewTenancyContract,1,/lessorApprovalApprove,9647,9644,366,312.254,0.15,1.13,3.57,2991,6656,2989,6650,219595,5649.46,146
24-Oct,DMT,NewTenancyContract,1,/lessorApprovalReject,302,302,16,14.905,0.156,0.67,1.83,165,137,165,136,2452,2171.5,254
24-Oct,DMT,NewTenancyContract,1,/paymentCancel,42,42,0,26.361,0.259,0.34,1.04,39,3,39,3,2393,2229.81,2111
24-Oct,DMT,NewTenancyContract,1,/paymentDoPayment,30964,30961,102,620.198,0.163,1.45,2.14,2191,28773,2191,28770,738,603.34,405
24-Oct,DMT,NewTenancyContract,1,/paymentSubmit,8967,8965,1067,620.14,0.148,1.39,1.86,1131,7836,1130,7832,2634,2007.78,147
24-Oct,DMT,NewTenancyContract,1,/previewPrint,5682,5682,99,43.479,0.137,1.08,1.2,1897,3785,1897,3785,881,817.8,276
24-Oct,DMT,NewTenancyContract,1,/printPaymentSlip,4112,4112,162,300.847,0.159,0.73,1.13,2171,1941,2171,1937,900,828.11,232
24-Oct,DMT,NewTenancyContract,1,/startWorkflow,17871,17864,6339,330.322,0.267,3.9,12.1,1863,16008,1861,16002,531831,6733.38,270
24-Oct,DMT,NewTenancyContract,1,/tenantApprovalApprove,10820,10818,2506,300.186,0.116,0.78,1.18,5030,5790,5029,5772,2795,1814.49,151
24-Oct,DMT,NewTenancyContract,1,/tenantApprovalReject,153,152,15,8.771,0.158,0.4,0.73,127,26,126,26,2958,2098.29,168
24-Oct,DMT,NewTenancyContract,1,/validatePremiseDetails,2801,2801,404,55.319,0.144,1.21,1.69,202,2599,202,2599,140901,19378.77,255
24-Oct,NRC,NrcDigitalServices,1,/Appointment/RequestAppointment,31,31,0,101.138,10.338,11.74,48.48,0,31,0,31,968,786.84,706
24-Oct,NRC,NrcDigitalServices,1,/Consultancy/RequestConsultancy,27,27,0,101.157,10.387,100.15,60.63,0,27,0,27,1040,753.19,684
24-Oct,NRC,NrcDigitalServices,1,/Educational/RequestEducational,1,1,1,1.526,1.526,1.53,1.53,0,1,0,1,380811,380811,380811
24-Oct,NRC,NrcDigitalServices,1,/Lookups/GetLookUpByName,24249,24249,0,9.001,0.068,0.11,0.17,23422,827,23422,827,22383,340.15,159
24-Oct,NRC,NrcDigitalServices,1,/MedicalReport,478,478,0,104.599,4.081,11.37,42.06,0,478,0,478,2495269,17432.4,1045
24-Oct,NRC,NrcDigitalServices,1,/SpecialTrainingRequest,1,1,0,15.397,15.397,15.4,15.4,0,1,0,1,2054516,2054516,2054516
24-Oct,NRC,NrcDigitalServices,1,/certificate,221,218,3,106.511,0.17,11.54,39.73,3,218,0,218,5342,1128.64,1045
24-Oct,NRC,NrcDigitalServices,1,/lookups/GetLocationLookUps,104,104,0,1.335,0.079,0.12,0.2,98,6,98,6,22485,8989.5,402
24-Oct,DMT,openCompanyEmployeeAccount,1,/applyCancel,353,353,136,7.052,0.149,0.33,0.44,323,30,323,30,2431,1475.38,236
24-Oct,DMT,openCompanyEmployeeAccount,1,/applySubmit,1233,1233,311,12.885,0.151,0.33,0.57,1095,138,1095,137,3249,1816.75,361
24-Oct,DMT,openCompanyEmployeeAccount,1,/companyApprovalApprove,463,463,147,20.619,0.163,3.61,3.45,94,369,94,369,2474,1621.97,244
24-Oct,DMT,openCompanyEmployeeAccount,1,/companyApprovalReject,9,9,0,0.691,0.307,0.41,0.46,9,0,9,0,2388,2221.67,2114
24-Oct,DMT,openCompanyEmployeeAccount,1,/getStartAction,83968,83525,68706,300.162,0.072,0.17,0.34,79883,4085,79459,4061,452,257.88,130
24-Oct,DMT,openCompanyEmployeeAccount,1,/getStepInfo,15856,15854,1909,198.94,0.104,0.62,4.94,9932,5924,9931,5913,32806,12622.78,130
24-Oct,DMT,openCompanyEmployeeAccount,1,/printCompanyUserAcknowledgment,3657,3655,572,300.202,0.133,0.53,0.87,2919,738,2919,734,857,708.84,93
24-Oct,DMT,openCompanyEmployeeAccount,1,/startWorkflow,3594,3592,1851,88.84,0.112,0.69,1,1914,1680,1912,1677,2506,1309.91,152
24-Oct,ADP,OwnedPlate,1,getOwnedPlateRestrictions,13,13,0,2.848,0.199,0.23,0.6,11,2,11,2,344,340.54,339
24-Oct,ADP,OwnedPlate,1,getOwnedPlateServiceFees,16,16,0,1.375,0.174,0.28,0.37,15,1,15,1,893,631.88,301
24-Oct,ADP,OwnedPlate,1,getTrfOwnedPlates,3165825,3163199,2636,310.065,0,0.21,0.4,2892418,273407,2890575,272267,8349,111.35,108
24-Oct,DMT,OwnershipDeed,2,getOwnershipDeed,22509,22496,13,300.179,0.107,0.28,0.6,20050,2459,20039,2452,25685,1506.23,361
24-Oct,DMT,participationInSatelliteBasedSurveyNetworkSystem,1,/auditReject,2,2,0,0.776,0.33,0.55,0.55,1,1,1,1,2347,2342,2337
24-Oct,DMT,participationInSatelliteBasedSurveyNetworkSystem,1,/auditSubmit,207,207,194,19.127,0.211,0.27,0.77,178,29,178,29,2401,457.94,334
24-Oct,DMT,participationInSatelliteBasedSurveyNetworkSystem,1,/confirmCancel,1,1,0,0.322,0.322,0.32,0.32,1,0,1,0,2331,2331,2331
24-Oct,DMT,participationInSatelliteBasedSurveyNetworkSystem,1,/confirmSubmit,13,13,0,1.049,0.349,0.43,0.57,10,3,10,3,2473,2369.38,2300
24-Oct,DMT,participationInSatelliteBasedSurveyNetworkSystem,1,/getStepInfo,135,135,1,37.548,0.166,0.49,7.69,88,47,88,47,16466,15125.53,315
24-Oct,DMT,participationInSatelliteBasedSurveyNetworkSystem,1,/startWorkflow,78,78,65,10.404,0.179,2.38,2.4,19,59,19,59,2704,1047.22,466
24-Oct,QCC,personAndProductCertificate,1,/AddComments,2,2,0,0.615,0.601,0.61,0.61,2,0,2,0,500,418,336
24-Oct,QCC,personAndProductCertificate,1,/GetCertificate,51,51,0,1.91,0.24,0.28,0.37,48,3,48,3,2008,1769.88,1699
24-Oct,QCC,personAndProductCertificate,1,/GetComments,2,2,0,1.136,0.153,0.64,0.64,1,1,1,1,381,380.5,380
24-Oct,QCC,personAndProductCertificate,1,/GetDocumentByUrl,75,75,1,5.539,0.12,0.42,0.83,61,14,61,14,361258,184690.63,116
24-Oct,QCC,personAndProductCertificate,1,/GetNationality,1,1,0,0.148,0.148,0.15,0.15,1,0,1,0,26476,26476,26476
24-Oct,QCC,personAndProductCertificate,1,/Getfees,9,9,0,0.286,0.181,0.2,0.21,9,0,9,0,2434,2320.44,1623
24-Oct,QCC,personAndProductCertificate,1,/SubmitQuotation,6,6,0,1.276,0.138,0.17,0.34,5,1,5,1,207,204.33,199
24-Oct,QCC,personAndProductCertificate,1,/UpdatePaymentStatus,2,2,0,0.672,0.566,0.62,0.62,2,0,2,0,249,249,249
24-Oct,ADP,PlateService,1,getPlateServiceFees,4648,4646,2,30.087,0.159,0.28,0.52,3841,807,3841,805,741,615.41,310
24-Oct,ADP,PlateService,1,getTrfPlates,3184534,3181959,2580,309.152,0,0.23,0.42,2861492,323042,2859650,321933,125534,141.05,109
24-Oct,DMT,PlayGroundBooking,1,/cancelBooking,74,74,19,6.473,0.166,0.79,0.95,31,43,31,42,321,224.28,191
24-Oct,DMT,PlayGroundBooking,1,/confirmCancel,133,133,66,10.659,0.142,0.32,0.78,121,12,121,12,2259,1207.89,206
24-Oct,DMT,PlayGroundBooking,1,/confirmSubmit,896,896,86,15.188,0.153,0.89,1.13,309,587,309,587,2409,2078.61,421
24-Oct,DMT,PlayGroundBooking,1,/endPrint,1362,1362,19,40.26,0.574,0.76,1.08,671,691,671,691,871,819.26,298
24-Oct,DMT,PlayGroundBooking,1,/getBookingEntities,2162,2162,0,11.112,0.121,0.17,0.25,2088,74,2088,74,1872,1872,1872
24-Oct,DMT,PlayGroundBooking,1,/getBookingPurposes,1201,1200,123,20.659,0.138,0.2,0.37,1121,80,1121,79,5173,4676.73,142
24-Oct,DMT,PlayGroundBooking,1,/getFacilityMonthStatus,14813,14811,2,300.308,0.178,0.33,0.54,13772,1041,13772,1039,102929,83448.5,167
24-Oct,DMT,PlayGroundBooking,1,/getStepInfo,3709,3709,43,61.534,0.136,0.84,10.68,1816,1893,1816,1891,13942,8496.83,236
24-Oct,DMT,PlayGroundBooking,1,/searchFacilities,2130,2130,0,35.925,0.211,0.58,0.86,1349,781,1349,781,63375,58226.83,20069
24-Oct,DMT,PlayGroundBooking,1,/startWorkflow,1500,1500,515,41.028,0.139,0.59,0.99,914,586,914,585,2558,1796.1,391
24-Oct,DMT,PlotEvaluationCertificate,1,/confirmCancel,61,61,9,3.132,0.168,0.43,0.59,50,11,50,11,2303,1921.43,343
24-Oct,DMT,PlotEvaluationCertificate,1,/confirmSubmit,420,420,32,12.197,0.154,0.69,1,240,180,240,180,2448,2133.9,286
24-Oct,DMT,PlotEvaluationCertificate,1,/endPrint,522,522,3,12.768,0.16,0.38,0.79,302,220,302,220,895,849.6,306
24-Oct,DMT,PlotEvaluationCertificate,1,/getStartAction,3035,3025,110,300.209,0.114,0.18,1.47,2914,121,2912,113,443,434.68,129
24-Oct,DMT,PlotEvaluationCertificate,1,/getStepInfo,3696,3693,8,300.204,0.168,0.57,5.62,2362,1334,2360,1332,75513,24060.42,129
24-Oct,DMT,PlotEvaluationCertificate,1,/paymentCancel,72,72,5,10.906,0.166,0.48,0.89,51,21,51,20,2307,2069.69,343
24-Oct,DMT,PlotEvaluationCertificate,1,/paymentDoPayment,1134,1132,4,300.206,0.169,1.22,2.27,23,1111,23,1109,709,591.85,398
24-Oct,DMT,PlotEvaluationCertificate,1,/paymentSubmit,426,426,127,13.558,0.154,0.94,1.26,100,326,100,326,2394,1701.36,239
24-Oct,DMT,PlotEvaluationCertificate,1,/printPaymentSlip,333,332,9,6.653,0.117,0.73,0.92,179,154,178,152,908,845.91,154
24-Oct,DMT,PlotEvaluationCertificate,1,/searchCustomerProperties,1375,1372,5,300.415,0.117,0.72,3.22,739,636,739,630,75428,11840.84,136
24-Oct,DMT,PlotEvaluationCertificate,1,/startWorkflow,726,725,272,300.197,0.19,0.91,1.97,277,449,277,448,2598,1767.11,303
24-Oct,DMT,PlotLevelingAndAccessRoadExecution,1,/confirmAppointmentApprove,5,5,0,4.081,0.66,0.94,1.51,1,4,1,4,2457,2383.6,2323
